Customer ID,Last_Purchase_Date,Days_Since_Last_Purchase,Churn_Status,Country
15334,2011-07-06 11:22:00,157,Churned,United Kingdom
15335,2011-10-17 12:50:00,54,At Risk,United Kingdom
15336,2010-11-03 12:39:00,402,Churned,United Kingdom
15337,2010-10-24 15:29:00,411,Churned,United Kingdom
15338,2010-01-31 14:25:00,677,Churned,United Kingdom
15339,2011-10-04 12:51:00,66,At Risk,United Kingdom
15340,2010-05-27 10:27:00,562,Churned,United Kingdom
15341,2011-09-20 09:40:00,81,At Risk,United Kingdom
15342,2011-08-02 10:19:00,130,Churned,United Kingdom
15343,2011-09-13 13:55:00,87,At Risk,United Kingdom
15344,2011-12-09 10:45:00,1,Active,United Kingdom
15345,2011-10-25 11:28:00,46,At Risk,United Kingdom
15346,2011-01-11 11:18:00,333,Churned,United Kingdom
15347,2010-12-08 15:25:00,366,Churned,United Kingdom
15348,2011-09-28 13:17:00,72,At Risk,United Kingdom
15349,2011-07-04 16:06:00,158,Churned,United Kingdom
15350,2010-12-01 13:33:00,373,Churned,United Kingdom
15351,2011-11-27 12:52:00,12,Active,United Kingdom
15352,2010-06-09 11:28:00,549,Churned,United Kingdom
15353,2011-03-30 12:15:00,255,Churned,United Kingdom
15354,2010-04-15 16:24:00,603,Churned,United Kingdom
15355,2011-11-10 13:44:00,29,Active,United Kingdom
15356,2011-11-08 13:11:00,31,At Risk,United Kingdom
15358,2011-12-05 09:04:00,5,Active,United Kingdom
15359,2010-02-15 10:47:00,663,Churned,United Kingdom
15360,2011-10-31 09:35:00,40,At Risk,United Kingdom
15361,2010-12-13 09:52:00,362,Churned,United Kingdom
15362,2010-09-17 10:37:00,449,Churned,United Kingdom
15363,2010-12-02 12:28:00,373,Churned,United Kingdom
15364,2011-09-05 09:46:00,96,Churned,United Kingdom
15365,2011-11-14 08:29:00,26,Active,United Kingdom
15366,2011-09-25 15:01:00,75,At Risk,United Kingdom
15367,2011-10-13 14:13:00,57,At Risk,United Kingdom
15368,2011-11-18 14:42:00,21,Active,United Kingdom
15369,2010-08-04 13:54:00,492,Churned,United Kingdom
15370,2011-10-30 10:58:00,41,At Risk,United Kingdom
15371,2010-02-15 13:14:00,662,Churned,United Kingdom
15372,2011-07-25 16:39:00,137,Churned,United Kingdom
15373,2011-12-01 15:05:00,8,Active,United Kingdom
15374,2011-08-03 09:59:00,129,Churned,United Kingdom
15375,2010-01-18 15:38:00,690,Churned,United Kingdom
15376,2011-10-30 15:04:00,40,At Risk,United Kingdom
15377,2010-11-22 08:55:00,383,Churned,United Kingdom
15378,2010-09-03 11:30:00,463,Churned,United Kingdom
15379,2011-06-23 13:13:00,169,Churned,United Kingdom
15380,2011-12-01 12:13:00,9,Active,United Kingdom
15381,2011-05-10 11:55:00,214,Churned,United Kingdom
15382,2011-11-25 10:58:00,15,Active,United Kingdom
15384,2011-06-23 10:57:00,170,Churned,United Kingdom
15385,2011-10-30 15:11:00,40,At Risk,United Kingdom
15386,2011-06-06 13:47:00,186,Churned,United Kingdom
15387,2010-08-04 16:05:00,492,Churned,United Kingdom
15388,2011-03-14 13:53:00,270,Churned,Canada
15389,2011-06-20 16:18:00,172,Churned,United Kingdom
15390,2010-11-08 15:19:00,396,Churned,Canada
15391,2010-05-04 15:04:00,584,Churned,United Kingdom
15392,2011-12-05 11:01:00,5,Active,United Kingdom
15393,2011-11-23 16:48:00,16,Active,United Kingdom
15394,2011-11-30 11:49:00,10,Active,United Kingdom
15395,2011-01-18 12:40:00,326,Churned,United Kingdom
15396,2011-08-19 10:56:00,113,Churned,United Kingdom
15397,2011-02-23 09:25:00,290,Churned,United Kingdom
15398,2011-11-23 16:47:00,16,Active,United Kingdom
15399,2011-12-08 13:04:00,1,Active,United Kingdom
15400,2011-09-08 13:57:00,92,Churned,United Kingdom
15401,2010-09-13 13:42:00,452,Churned,United Kingdom
15402,2011-07-14 12:17:00,149,Churned,United Kingdom
15403,2010-08-05 12:21:00,492,Churned,United Kingdom
15404,2010-11-29 11:03:00,376,Churned,United Kingdom
15405,2011-06-03 14:44:00,189,Churned,United Kingdom
15406,2011-11-08 13:22:00,31,At Risk,United Kingdom
15407,2011-11-06 11:55:00,34,At Risk,United Kingdom
15408,2011-03-20 15:02:00,264,Churned,United Kingdom
15409,2009-12-18 15:35:00,721,Churned,United Kingdom
15410,2011-09-16 14:47:00,84,At Risk,United Kingdom
15411,2011-11-13 15:19:00,26,Active,United Kingdom
15412,2011-06-21 15:24:00,171,Churned,United Kingdom
15413,2010-01-17 11:33:00,692,Churned,United Kingdom
15414,2011-11-30 09:50:00,10,Active,United Kingdom
15415,2011-01-30 14:13:00,313,Churned,United Kingdom
15416,2011-10-06 09:38:00,65,At Risk,United Kingdom
15417,2011-09-15 15:26:00,85,At Risk,United Kingdom
15418,2010-10-10 13:38:00,425,Churned,United Kingdom
15419,2011-11-15 09:23:00,25,Active,United Kingdom
15420,2010-10-01 15:46:00,434,Churned,United Kingdom
15421,2011-10-12 09:20:00,59,At Risk,United Kingdom
15422,2011-01-20 16:17:00,323,Churned,United Kingdom
15423,2011-11-01 14:01:00,38,At Risk,United Kingdom
15424,2011-03-30 13:02:00,254,Churned,United Kingdom
15425,2010-11-04 18:13:00,400,Churned,United Kingdom
15426,2011-11-20 15:36:00,19,Active,United Kingdom
15427,2011-11-06 14:29:00,33,At Risk,United Kingdom
15428,2011-11-24 16:54:00,15,Active,United Kingdom
15429,2011-11-13 12:28:00,27,Active,United Kingdom
15430,2010-08-29 10:42:00,468,Churned,United Kingdom
15431,2010-07-25 12:44:00,503,Churned,United Kingdom
15432,2011-11-16 16:30:00,23,Active,United Kingdom
15433,2011-05-10 10:45:00,214,Churned,United Kingdom
15434,2011-12-01 13:33:00,8,Active,United Kingdom
15435,2011-11-17 16:39:00,22,Active,United Kingdom
15436,2011-11-27 16:05:00,12,Active,United Kingdom
15437,2011-03-22 13:11:00,262,Churned,United Kingdom
15438,2011-07-31 14:19:00,131,Churned,United Kingdom
15439,2010-10-31 10:38:00,405,Churned,United Kingdom
15440,2011-10-16 12:16:00,55,At Risk,United Kingdom
15441,2010-11-08 15:50:00,396,Churned,United Kingdom
15442,2011-04-05 12:24:00,249,Churned,United Kingdom
15443,2011-12-08 10:40:00,2,Active,United Kingdom
15444,2011-11-30 17:37:00,9,Active,United Kingdom
15445,2011-03-20 15:06:00,264,Churned,United Kingdom
15446,2010-11-28 11:59:00,377,Churned,United Kingdom
15447,2011-01-13 11:26:00,331,Churned,United Kingdom
15448,2011-01-31 10:42:00,313,Churned,United Kingdom
15449,2011-11-13 15:02:00,26,Active,United Kingdom
15450,2011-11-09 17:11:00,30,Active,United Kingdom
15451,2010-10-01 13:40:00,434,Churned,United Kingdom
15452,2011-11-10 12:13:00,30,Active,United Kingdom
15453,2011-12-08 10:59:00,2,Active,United Kingdom
15454,2010-12-12 14:21:00,362,Churned,United Kingdom
15455,2010-04-21 12:43:00,598,Churned,United Kingdom
15456,2011-03-01 13:51:00,283,Churned,United Kingdom
15457,2011-03-22 15:31:00,262,Churned,United Kingdom
15458,2011-11-14 13:08:00,25,Active,United Kingdom
15459,2010-10-18 15:25:00,417,Churned,United Kingdom
15460,2010-12-20 16:08:00,354,Churned,United Kingdom
15461,2010-09-05 12:31:00,461,Churned,United Kingdom
15462,2011-09-06 13:11:00,94,Churned,United Kingdom
15463,2011-11-10 12:57:00,29,Active,United Kingdom
15464,2011-01-05 15:56:00,338,Churned,United Kingdom
15465,2011-11-20 10:11:00,20,Active,United Kingdom
15466,2011-09-15 14:08:00,85,At Risk,United Kingdom
15467,2011-11-30 14:17:00,9,Active,United Kingdom
15468,2011-10-19 13:49:00,51,At Risk,United Kingdom
15469,2011-10-20 16:21:00,50,At Risk,United Kingdom
15470,2010-05-13 09:35:00,576,Churned,United Kingdom
15471,2011-12-07 14:12:00,2,Active,United Kingdom
15472,2011-08-18 15:17:00,113,Churned,United Kingdom
15473,2011-11-25 15:15:00,14,Active,United Kingdom
15474,2010-04-23 11:14:00,596,Churned,United Kingdom
15475,2011-09-23 15:20:00,77,At Risk,United Kingdom
15476,2010-11-24 15:17:00,380,Churned,United Kingdom
15477,2010-02-28 10:37:00,650,Churned,United Kingdom
15478,2011-10-30 14:19:00,40,At Risk,United Kingdom
15479,2009-12-06 15:08:00,733,Churned,United Kingdom
15480,2011-08-15 14:32:00,116,Churned,Malta
15481,2010-11-03 14:52:00,401,Churned,Norway
15482,2011-11-24 10:46:00,16,Active,United Kingdom
15483,2011-07-01 13:07:00,161,Churned,United Kingdom
15484,2011-12-08 15:03:00,1,Active,United Kingdom
15485,2011-11-09 14:31:00,30,Active,United Kingdom
15486,2010-06-30 13:15:00,527,Churned,United Kingdom
15487,2010-01-29 12:07:00,680,Churned,United Kingdom
15488,2011-09-08 10:11:00,93,Churned,United Kingdom
15489,2011-11-17 08:53:00,23,Active,United Kingdom
15490,2010-10-05 13:11:00,430,Churned,United Kingdom
15491,2011-09-05 15:56:00,95,Churned,United Kingdom
15492,2011-11-11 14:53:00,28,Active,United Kingdom
15493,2011-11-07 12:04:00,33,At Risk,United Kingdom
15494,2011-11-18 14:51:00,21,Active,United Kingdom
15495,2010-11-25 13:46:00,379,Churned,United Kingdom
15496,2010-03-18 13:16:00,631,Churned,United Kingdom
15497,2011-11-22 11:51:00,18,Active,United Kingdom
15498,2011-12-07 12:48:00,3,Active,United Kingdom
15499,2009-12-16 12:17:00,724,Churned,United Kingdom
15500,2011-12-01 13:47:00,8,Active,United Kingdom
15501,2010-10-31 11:15:00,405,Churned,United Kingdom
15502,2011-11-24 12:48:00,16,Active,United Kingdom
15503,2010-12-12 10:57:00,363,Churned,United Kingdom
15504,2011-09-19 13:45:00,81,At Risk,United Kingdom
15505,2011-10-18 07:56:00,53,At Risk,United Kingdom
15506,2011-11-17 12:11:00,23,Active,United Kingdom
15507,2011-06-21 11:19:00,172,Churned,United Kingdom
15508,2011-06-03 15:43:00,189,Churned,United Kingdom
15509,2010-11-24 14:48:00,380,Churned,United Kingdom
15510,2011-01-13 12:10:00,331,Churned,United Kingdom
15511,2011-11-28 09:43:00,12,Active,United Kingdom
15512,2011-07-07 10:20:00,156,Churned,United Kingdom
15513,2011-11-06 14:36:00,33,At Risk,United Kingdom
15514,2011-11-27 14:40:00,12,Active,United Kingdom
15515,2010-11-17 13:39:00,387,Churned,United Kingdom
15516,2011-10-26 10:51:00,45,At Risk,United Kingdom
15517,2011-04-20 14:02:00,233,Churned,United Kingdom
15518,2011-10-06 13:05:00,64,At Risk,United Kingdom
15519,2010-11-21 14:35:00,383,Churned,United Kingdom
15520,2011-12-08 10:58:00,2,Active,United Kingdom
15521,2011-10-30 13:42:00,40,At Risk,United Kingdom
15522,2011-11-07 11:26:00,33,At Risk,United Kingdom
15523,2011-09-16 16:29:00,84,At Risk,United Kingdom
15524,2011-11-15 12:09:00,25,Active,United Kingdom
15525,2011-12-07 14:43:00,2,Active,United Kingdom
15526,2011-11-06 15:04:00,33,At Risk,United Kingdom
15527,2011-11-21 12:17:00,19,Active,United Kingdom
15528,2011-03-30 16:14:00,254,Churned,United Kingdom
15529,2011-11-17 11:29:00,23,Active,United Kingdom
15530,2011-11-18 12:25:00,22,Active,United Kingdom
15531,2011-12-01 18:43:00,8,Active,United Kingdom
15532,2011-11-14 14:51:00,25,Active,United Kingdom
15533,2011-11-20 15:35:00,19,Active,United Kingdom
15534,2009-12-14 12:48:00,726,Churned,United Kingdom
15535,2011-06-19 16:02:00,173,Churned,United Kingdom
15536,2010-10-26 16:31:00,409,Churned,United Kingdom
15537,2011-06-29 13:10:00,163,Churned,United Kingdom
15538,2010-06-20 10:49:00,538,Churned,United Kingdom
15539,2011-12-02 13:36:00,7,Active,United Kingdom
15540,2011-11-28 13:51:00,11,Active,United Kingdom
15541,2011-08-17 14:58:00,114,Churned,United Kingdom
15542,2010-07-15 13:32:00,512,Churned,United Kingdom
15543,2011-02-24 15:26:00,288,Churned,United Kingdom
15544,2011-11-30 16:43:00,9,Active,United Kingdom
15545,2011-10-16 13:24:00,54,At Risk,United Kingdom
15546,2010-04-12 11:51:00,607,Churned,United Kingdom
15547,2011-12-02 12:52:00,7,Active,United Kingdom
15548,2010-04-23 12:20:00,596,Churned,United Kingdom
15549,2011-09-23 16:22:00,77,At Risk,United Kingdom
15550,2011-12-05 15:38:00,4,Active,United Kingdom
15551,2011-11-03 12:37:00,37,At Risk,United Kingdom
15552,2011-05-06 14:47:00,217,Churned,United Kingdom
15553,2011-10-10 14:02:00,60,At Risk,United Kingdom
15554,2011-03-07 09:00:00,278,Churned,United Kingdom
15555,2011-11-27 16:19:00,12,Active,United Kingdom
15556,2011-11-15 16:08:00,24,Active,United Kingdom
15557,2011-11-11 12:46:00,29,Active,United Kingdom
15558,2010-03-10 15:25:00,639,Churned,United Kingdom
15559,2010-05-20 14:06:00,568,Churned,United Kingdom
15560,2010-11-07 10:15:00,398,Churned,United Kingdom
15561,2011-11-28 11:07:00,12,Active,United Kingdom
15562,2010-12-23 09:55:00,352,Churned,United Kingdom
15563,2011-11-17 14:50:00,22,Active,United Kingdom
15564,2010-09-02 15:52:00,463,Churned,United Kingdom
15565,2011-10-20 14:33:00,50,At Risk,United Kingdom
15566,2010-11-12 12:11:00,393,Churned,United Kingdom
15567,2011-11-21 10:48:00,19,Active,United Kingdom
15568,2011-12-07 11:27:00,3,Active,United Kingdom
15569,2011-08-28 10:15:00,104,Churned,United Kingdom
15570,2011-12-02 14:47:00,7,Active,United Kingdom
15571,2011-11-28 10:02:00,12,Active,United Kingdom
15572,2011-12-05 10:09:00,5,Active,United Kingdom
15573,2011-11-08 11:38:00,32,At Risk,United Kingdom
15574,2011-06-15 12:01:00,178,Churned,United Kingdom
15575,2010-03-30 12:50:00,620,Churned,United Kingdom
15576,2011-11-02 12:03:00,38,At Risk,United Kingdom
15577,2011-07-11 17:03:00,151,Churned,United Kingdom
15578,2011-06-30 13:03:00,162,Churned,United Kingdom
15579,2011-10-02 12:45:00,69,At Risk,United Kingdom
15580,2010-11-28 11:00:00,377,Churned,United Kingdom
15581,2011-08-11 09:38:00,121,Churned,United Kingdom
15582,2011-11-15 09:55:00,25,Active,United Kingdom
15583,2010-11-28 15:04:00,376,Churned,United Kingdom
15584,2011-11-16 10:55:00,24,Active,United Kingdom
15585,2011-06-16 08:38:00,177,Churned,United Kingdom
15586,2010-04-26 11:00:00,593,Churned,United Kingdom
15587,2011-10-20 13:37:00,50,At Risk,United Kingdom
15588,2010-01-31 12:19:00,678,Churned,United Kingdom
15589,2011-03-29 09:54:00,256,Churned,United Kingdom
15590,2010-11-22 14:49:00,382,Churned,United Kingdom
15591,2010-05-06 09:23:00,583,Churned,United Kingdom
15592,2011-10-24 08:59:00,47,At Risk,United Kingdom
15593,2011-09-30 11:46:00,71,At Risk,United Kingdom
15594,2011-11-24 08:53:00,16,Active,United Kingdom
15595,2010-08-09 12:27:00,488,Churned,United Kingdom
15596,2011-08-31 10:55:00,101,Churned,United Kingdom
15597,2011-11-04 13:26:00,35,At Risk,United Kingdom
15598,2011-10-17 16:04:00,53,At Risk,United Kingdom
15599,2011-11-13 11:44:00,27,Active,United Kingdom
15600,2010-10-07 14:30:00,428,Churned,United Kingdom
15601,2011-11-28 15:15:00,11,Active,United Kingdom
15602,2011-12-01 14:14:00,8,Active,United Kingdom
15603,2011-09-22 10:04:00,79,At Risk,United Kingdom
15604,2011-10-18 14:47:00,52,At Risk,United Kingdom
15605,2011-11-03 14:17:00,36,At Risk,United Kingdom
15606,2011-10-09 15:47:00,61,At Risk,United Kingdom
15607,2011-01-07 12:44:00,337,Churned,United Kingdom
15608,2011-11-11 13:20:00,28,Active,United Kingdom
15609,2011-06-08 13:00:00,184,Churned,United Kingdom
15610,2011-10-19 10:36:00,52,At Risk,United Kingdom
15611,2011-11-30 12:36:00,10,Active,United Kingdom
15612,2011-11-03 14:52:00,36,At Risk,United Kingdom
15613,2010-04-08 12:51:00,610,Churned,United Kingdom
15614,2010-09-28 10:46:00,438,Churned,United Kingdom
15615,2011-11-29 14:42:00,10,Active,United Kingdom
15616,2010-09-27 13:10:00,438,Churned,United Kingdom
15617,2010-11-08 16:07:00,396,Churned,United Kingdom
15618,2011-11-07 08:34:00,33,At Risk,United Kingdom
15619,2011-11-29 08:14:00,11,Active,United Kingdom
15620,2011-10-14 12:41:00,57,At Risk,United Kingdom
15621,2011-12-05 14:01:00,4,Active,United Kingdom
15622,2011-10-27 16:44:00,43,At Risk,United Kingdom
15623,2011-07-21 17:26:00,141,Churned,United Kingdom
15624,2011-08-15 11:38:00,117,Churned,United Kingdom
15625,2011-08-28 10:21:00,104,Churned,United Kingdom
15626,2011-09-26 10:03:00,75,At Risk,United Kingdom
15627,2010-09-08 14:14:00,457,Churned,United Kingdom
15628,2011-12-05 10:24:00,5,Active,United Kingdom
15629,2010-09-15 13:46:00,450,Churned,United Kingdom
15630,2011-10-25 15:36:00,45,At Risk,United Kingdom
15631,2010-03-07 14:52:00,642,Churned,United Kingdom
15632,2011-11-24 09:51:00,16,Active,United Kingdom
15633,2010-07-18 13:54:00,509,Churned,United Kingdom
15634,2011-11-22 16:28:00,17,Active,United Kingdom
15635,2010-11-09 08:58:00,396,Churned,United Kingdom
15636,2011-09-11 11:17:00,90,At Risk,United Kingdom
15637,2011-10-18 08:28:00,53,At Risk,United Kingdom
15638,2010-11-26 11:52:00,379,Churned,United Kingdom
15639,2011-07-28 14:30:00,134,Churned,United Kingdom
15640,2011-12-05 14:35:00,4,Active,United Kingdom
15641,2011-08-26 14:04:00,105,Churned,United Kingdom
15642,2009-12-10 11:51:00,730,Churned,United Kingdom
15643,2011-06-01 07:38:00,192,Churned,United Kingdom
15644,2011-06-26 14:54:00,166,Churned,United Kingdom
15645,2011-11-21 11:55:00,19,Active,United Kingdom
15646,2011-07-05 09:53:00,158,Churned,United Kingdom
15647,2010-10-20 15:09:00,415,Churned,United Kingdom
15648,2011-05-19 15:53:00,204,Churned,United Kingdom
15649,2011-01-07 13:34:00,336,Churned,United Kingdom
15650,2010-07-06 10:41:00,522,Churned,United Kingdom
15651,2011-11-03 08:41:00,37,At Risk,United Kingdom
15652,2011-09-09 14:22:00,91,Churned,United Kingdom
15653,2011-09-08 10:49:00,93,Churned,United Kingdom
15654,2011-11-30 13:08:00,9,Active,United Kingdom
15655,2011-04-10 15:25:00,243,Churned,United Kingdom
15656,2011-10-25 14:56:00,45,At Risk,United Kingdom
15657,2011-11-17 12:19:00,23,Active,United Kingdom
15658,2011-06-02 15:22:00,190,Churned,United Kingdom
15659,2011-10-27 09:23:00,44,At Risk,United Kingdom
15660,2011-11-14 16:58:00,25,Active,United Kingdom
15661,2011-01-26 13:56:00,317,Churned,United Kingdom
15662,2010-02-16 16:47:00,661,Churned,United Kingdom
15663,2011-08-25 15:50:00,106,Churned,United Kingdom
15664,2011-10-20 10:57:00,51,At Risk,United Kingdom
15665,2011-06-24 14:57:00,168,Churned,United Kingdom
15666,2010-08-24 16:14:00,472,Churned,United Kingdom
15667,2011-10-31 10:56:00,40,At Risk,United Kingdom
15668,2011-05-06 10:39:00,218,Churned,United Kingdom
15669,2011-10-30 16:03:00,40,At Risk,United Kingdom
15670,2011-02-16 10:50:00,297,Churned,United Kingdom
15671,2011-11-21 12:43:00,19,Active,United Kingdom
15672,2009-12-14 16:52:00,725,Churned,United Kingdom
15673,2011-09-12 16:12:00,88,At Risk,United Kingdom
15674,2011-09-27 15:17:00,73,At Risk,United Kingdom
15675,2011-09-19 13:48:00,81,At Risk,United Kingdom
15676,2011-11-21 12:40:00,19,Active,United Kingdom
15677,2011-10-21 15:36:00,49,At Risk,United Kingdom
15678,2011-10-18 09:25:00,53,At Risk,United Kingdom
15679,2011-11-15 16:19:00,24,Active,United Kingdom
15680,2011-11-30 13:46:00,9,Active,United Kingdom
15681,2011-11-14 16:30:00,25,Active,United Kingdom
15682,2010-04-19 15:30:00,599,Churned,United Kingdom
15683,2011-08-14 12:56:00,117,Churned,United Kingdom
15684,2010-06-10 18:51:00,547,Churned,United Kingdom
15685,2010-09-15 13:43:00,450,Churned,United Kingdom
15686,2010-10-15 13:50:00,420,Churned,United Kingdom
15687,2011-12-01 08:33:00,9,Active,United Kingdom
15688,2010-10-17 12:06:00,419,Churned,United Kingdom
15689,2011-08-12 09:37:00,120,Churned,United Kingdom
15690,2011-12-05 15:59:00,4,Active,United Kingdom
15691,2011-04-01 15:13:00,252,Churned,United Kingdom
15692,2011-11-11 14:12:00,28,Active,United Kingdom
15693,2010-02-18 14:37:00,659,Churned,United Kingdom
15694,2011-12-09 09:44:00,1,Active,United Kingdom
15695,2011-03-18 08:32:00,267,Churned,United Kingdom
15696,2011-11-06 14:02:00,33,At Risk,United Kingdom
15697,2010-01-19 09:10:00,690,Churned,United Kingdom
15698,2010-03-25 17:38:00,624,Churned,United Kingdom
15699,2011-11-22 08:26:00,18,Active,United Kingdom
15700,2011-06-20 16:53:00,172,Churned,United Kingdom
15701,2011-12-07 14:39:00,2,Active,United Kingdom
15702,2010-08-20 14:50:00,476,Churned,Nigeria
15703,2011-03-20 10:51:00,265,Churned,United Kingdom
15704,2011-07-22 13:35:00,140,Churned,United Kingdom
15705,2011-05-22 15:37:00,201,Churned,United Kingdom
15706,2011-10-07 10:09:00,64,At Risk,United Kingdom
15707,2011-11-04 14:35:00,35,At Risk,United Kingdom
15708,2011-10-30 10:54:00,41,At Risk,United Kingdom
15709,2011-03-01 10:38:00,284,Churned,United Kingdom
15710,2010-10-18 17:05:00,417,Churned,United Kingdom
15711,2010-06-01 12:14:00,557,Churned,United Kingdom
15712,2011-11-30 14:09:00,9,Active,United Kingdom
15713,2011-07-19 13:34:00,143,Churned,United Kingdom
15714,2011-11-28 11:26:00,12,Active,United Kingdom
15715,2010-06-02 09:56:00,556,Churned,United Kingdom
15716,2011-07-17 11:59:00,146,Churned,United Kingdom
15717,2011-04-19 13:21:00,234,Churned,United Kingdom
15718,2010-06-17 16:20:00,540,Churned,United Kingdom
15719,2011-11-07 12:29:00,33,At Risk,United Kingdom
15720,2011-11-15 14:48:00,24,Active,United Kingdom
15721,2011-11-28 12:14:00,12,Active,United Kingdom
15722,2011-11-04 11:43:00,36,At Risk,United Kingdom
15723,2010-12-10 11:12:00,365,Churned,United Kingdom
15724,2011-05-22 14:40:00,201,Churned,United Kingdom
15725,2011-11-24 14:51:00,15,Active,United Kingdom
15726,2010-11-14 16:12:00,390,Churned,United Kingdom
15727,2011-11-23 12:36:00,17,Active,United Kingdom
15728,2010-11-25 10:39:00,380,Churned,United Kingdom
15729,2011-05-11 12:36:00,213,Churned,United Kingdom
15730,2011-10-05 12:31:00,66,At Risk,United Kingdom
15731,2010-06-04 10:10:00,554,Churned,United Kingdom
15732,2011-05-11 14:24:00,212,Churned,United Kingdom
15733,2011-03-02 09:05:00,283,Churned,United Kingdom
15734,2011-08-17 10:50:00,115,Churned,United Kingdom
15735,2010-10-14 13:38:00,421,Churned,United Kingdom
15736,2010-09-30 14:20:00,435,Churned,United Kingdom
15737,2011-11-25 11:21:00,15,Active,United Kingdom
15738,2011-11-21 08:26:00,19,Active,United Kingdom
15739,2011-10-04 13:42:00,66,At Risk,United Kingdom
15740,2011-10-21 14:29:00,49,At Risk,United Kingdom
15741,2010-09-07 16:21:00,458,Churned,United Kingdom
15742,2010-03-30 15:25:00,619,Churned,United Kingdom
15743,2011-11-23 17:19:00,16,Active,United Kingdom
15744,2011-09-23 09:52:00,78,At Risk,United Kingdom
15745,2011-11-20 13:45:00,19,Active,United Kingdom
15746,2011-07-28 15:21:00,134,Churned,United Kingdom
15747,2011-11-27 12:26:00,13,Active,United Kingdom
15748,2011-10-30 12:51:00,40,At Risk,United Kingdom
15749,2011-04-18 13:20:00,235,Churned,United Kingdom
15750,2011-12-07 12:34:00,3,Active,United Kingdom
15751,2010-09-05 12:44:00,461,Churned,United Kingdom
15752,2011-10-31 11:37:00,40,At Risk,United Kingdom
15753,2011-02-08 12:41:00,305,Churned,United Kingdom
15754,2011-10-19 14:40:00,51,At Risk,United Kingdom
15755,2011-11-29 14:57:00,10,Active,United Kingdom
15756,2011-10-09 13:30:00,61,At Risk,United Kingdom
15757,2011-10-05 12:14:00,66,At Risk,United Kingdom
15758,2011-11-15 10:48:00,25,Active,United Kingdom
15759,2011-05-05 15:13:00,218,Churned,United Kingdom
15760,2010-03-19 11:45:00,631,Churned,Norway
15761,2010-09-23 09:33:00,443,Churned,United Kingdom
15762,2011-10-05 16:15:00,65,At Risk,United Kingdom
15763,2011-11-08 09:44:00,32,At Risk,United Kingdom
15764,2011-09-12 17:58:00,88,At Risk,United Kingdom
15765,2010-02-11 10:25:00,667,Churned,United Kingdom
15766,2011-10-06 17:03:00,64,At Risk,United Kingdom
15768,2011-08-16 10:48:00,116,Churned,United Kingdom
15769,2011-12-02 13:52:00,7,Active,United Kingdom
15770,2010-04-06 11:47:00,613,Churned,United Kingdom
15771,2010-04-14 13:56:00,604,Churned,United Kingdom
15772,2010-10-17 13:33:00,418,Churned,United Kingdom
15773,2011-12-04 12:48:00,6,Active,United Kingdom
15774,2011-10-02 12:04:00,69,At Risk,United Kingdom
15775,2011-04-08 12:56:00,245,Churned,United Kingdom
15776,2011-07-29 13:46:00,133,Churned,United Kingdom
15777,2011-04-12 16:43:00,241,Churned,United Kingdom
15778,2010-10-04 15:10:00,431,Churned,United Kingdom
15779,2010-09-02 16:40:00,463,Churned,United Kingdom
15780,2011-06-09 12:01:00,184,Churned,United Kingdom
15781,2011-11-14 14:57:00,25,Active,United Kingdom
15782,2011-11-30 10:49:00,10,Active,United Kingdom
15783,2011-11-29 09:50:00,11,Active,United Kingdom
15784,2010-08-29 10:38:00,468,Churned,United Kingdom
15785,2011-11-07 11:33:00,33,At Risk,United Kingdom
15786,2011-10-24 14:13:00,46,At Risk,United Kingdom
15787,2011-11-13 14:55:00,26,Active,United Kingdom
15788,2010-07-19 12:48:00,509,Churned,United Kingdom
15789,2010-12-16 14:35:00,358,Churned,United Kingdom
15790,2011-11-29 14:53:00,10,Active,United Kingdom
15791,2011-10-27 10:14:00,44,At Risk,United Kingdom
15792,2010-11-05 08:21:00,400,Churned,United Kingdom
15793,2011-11-25 09:31:00,15,Active,United Kingdom
15794,2009-12-03 13:04:00,736,Churned,United Kingdom
15795,2011-07-13 10:43:00,150,Churned,United Kingdom
15796,2011-12-08 19:55:00,1,Active,United Kingdom
15797,2011-08-18 17:04:00,113,Churned,United Kingdom
15798,2010-08-04 09:13:00,493,Churned,United Kingdom
15799,2011-09-25 12:46:00,76,At Risk,United Kingdom
15800,2011-08-24 14:23:00,107,Churned,United Kingdom
15801,2011-10-24 13:52:00,46,At Risk,United Kingdom
15802,2011-07-20 11:38:00,143,Churned,United Kingdom
15803,2011-10-19 14:56:00,51,At Risk,United Kingdom
15804,2011-12-09 12:31:00,1,Active,United Kingdom
15805,2011-11-16 16:32:00,23,Active,United Kingdom
15806,2011-10-24 14:35:00,46,At Risk,United Kingdom
15807,2011-10-20 14:10:00,50,At Risk,United Kingdom
15808,2011-02-06 14:33:00,306,Churned,United Kingdom
15809,2011-11-03 16:40:00,36,At Risk,United Kingdom
15810,2011-09-22 09:38:00,79,At Risk,United Kingdom
15811,2011-11-17 15:31:00,22,Active,United Kingdom
15812,2011-08-24 14:19:00,107,Churned,United Kingdom
15813,2011-05-16 08:13:00,208,Churned,United Kingdom
15814,2011-11-23 08:17:00,17,Active,United Kingdom
15815,2011-10-07 12:42:00,64,At Risk,United Kingdom
15816,2010-06-15 13:36:00,542,Churned,United Kingdom
15817,2010-10-15 11:07:00,421,Churned,United Kingdom
15818,2010-04-30 12:58:00,588,Churned,United Kingdom
